,ex2PEOE_VSA9,R,ex2BCUT2D_CHGHI,pieceSMR_VSA6,pieceFpDensityMorgan2,preBCUT2D_MWHI,pieceBCUT2D_MRLOW,polyol_MW,piecePEOE_VSA10,pieceVSA_EState6,pieceVSA_EState9,preSlogP_VSA5,piecePEOE_VSA7,ex2MinAbsEStateIndex,ex1PEOE_VSA2,ex1VSA_EState4,piece_mw,ex2BCUT2D_LOGPHI,pieceHallKierAlpha,pieceSPS,polyol_ratio,ex2FpDensityMorgan3,ex1VSA_EState7,mac_rate,pieceBCUT2D_MWHI,extender1_ratio,pieceMinAbsEStateIndex,pieceMaxAbsEStateIndex,ex2BCUT2D_LOGPLOW,Diisocyanate_ratio,Hs_wt,pieceqed,pieceBCUT2D_MRHI,ex2FpDensityMorgan1,extender2_ratio,pieceBalabanJ,pieceEState_VSA6,pieceMaxPartialCharge,pieceMinEStateIndex,piecePEOE_VSA9,ex2PEOE_VSA7,ex2MolLogP,pieceNumAliphaticHeterocycles,ex1PEOE_VSA9,pieceVSA_EState5,pieceVSA_EState2,ex2MaxPartialCharge,pieceBertzCT,ex2TPSA,lg_ts
197,11.37477255,1.2,1.982917825,1065.042076,0.106666667,16.56250342,0.076104925,1000,0,63.60222157,3.200040169,231.1495784,1207.425874,0.796057392,9.984809465,20.11818609,7466.499,2.179206106,-21.84,11.6,0.295,1.114285714,8.671010346,10,16.71124822,0.159,0.160804803,12.71842842,-1.891776652,0.545,0.359,0.009560253,5.930687201,0.457142857,0,0.387425239,14.09534397,0.406624327,-0.395734169,88.81836474,102.8888506,7.3077,0,11.37477255,0,213.3972382,0.062539378,12595.92536,76.76,1.003891166
198,13.21376393,1,1.575298676,719.5623413,0.073011734,16.6093616,-0.928278089,2000,46.06179708,0,-0.808962409,462.2991569,1637.309514,0.125,0,0,10978.677,1.392607251,-53.25,10.96219035,0.25,1.25,2.21863485,50,32.23980468,0.0625,0.002495676,13.27788698,-1.84530091,0.5,0.185,0.006713662,7.852750123,1,0.1875,4.290279338,0,0.414391281,-4.701930806,566.542833,0,-1.029,0,36.4214036,-28.70585497,1178.713368,0.06622664,21452.92357,40.46,1
199,0,0.6,1.968512798,2003.716319,0.068232662,16.58118996,0.060610199,2000,0,29.2496303,9.655367911,452.4750071,2199.83971,0.79336543,0,12.82800842,12882.762,2.37019386,-19,15.049217,0.25,1.1875,0,100,33.11707293,0.125,0.036906483,13.56941184,-1.821265805,0.3,0.205,0.011086205,8.767473067,0.5625,0.125,0.267368393,57.27093587,0.406842698,-0.432989449,66.06881965,48.53093655,3.6504,0,0,0,210.7095691,0.031428487,19305.58185,52.04,0.995635195
200,21.42003918,0.5,2.022172536,1045.394591,0.089908257,16.56282524,0.076122194,1000,0,141.4811322,3.154936803,202.0368114,1317.046956,0.573186991,0,14.66629563,7736.055,2.239413106,-28.72,11.47522936,0.33,1.529411765,0.75,100,35.49908301,0.33,0.258425183,13.23656115,-1.927596612,0.33,0.341,0.012430722,6.361142255,0.764705882,0,0.184811029,62.62628051,0.411111954,-0.511089814,108.908898,41.81319288,3.7486,0,21.42003918,0,201.4741542,0.063777406,16472.38264,52.04,0.995635195
201,0,1,1.768324594,2041.71151,0.038975501,16.58111082,0.075254584,2000,0,121.6932192,2.659195867,394.6614601,2222.2271,0.195,0,0,12791.974,1.802227409,-29.76,11.69487751,0.199,1.333333333,1.4375,50,16.94227496,0.301,0.146726026,12.65955984,-1.849294283,0.5,0.277,0.012430822,6.027417231,0.833333333,0,0.203505544,0,0.411111959,-0.582960009,106.7159426,12.84164325,-0.2488,0,0,0,198.7989747,0.043137008,21137.03079,40.46,0.985426474
202,0,0.998,1.768324594,686.3344576,0.157281553,16.62864282,-0.11635367,1000,63.55424176,-2.156747809,2.71031598,204.6946225,883.6412949,0.195,4.794537184,6.092594482,7418.969,1.802227409,-16.2,23.08543689,0.25,1.333333333,0.313935185,100,16.85048435,0.064,0.003288869,13.73281199,-1.849294283,0.5,0.357,0.021268238,5.879350986,0.833333333,0.188,0.46315663,41.5424232,0.407196152,-0.650829228,1114.462351,12.84164325,-0.2488,0,0,-0.058638828,230.6644675,0.043137008,14626.88738,40.46,0.983175072
203,13.21376393,0.333,1.846568421,380.2918672,0.124735729,16.59591641,-0.145547907,1000,26.42752786,-1.731031682,8.577605852,285.5336449,1011.238161,0.225292895,0,0,6806.735,2.183066881,-30.48,17.1627907,0.5,1.5,0,500,33.11691564,0.25,0.019706391,13.10264042,-1.854617759,0.25,0.158,0.008838531,8.766349759,0.875,0,0.453755724,0,0.414609618,-0.911377553,278.4948737,0,0.3524,0,13.21376393,-12.88920306,699.3908326,0.052959576,14086.91013,40.46,0.977723605
204,0,1,1.892990612,991.4168702,0.118343195,16.56292422,0.060610271,1000,0,13.83264161,3.247902929,259.8503584,1161.9084,0.591111111,0,13.14842593,7250.381,2.020339002,-15.84,17.39250493,0.385,1.9,0,100,16.71101297,0.058,0.0395799,13.54355351,-1.996855356,0.5,0.248,0.021596916,5.801873179,1,0.058,0.337935316,14.09534397,0.406842698,-0.439218359,66.06881965,11.12690298,0.604,0,0,0,206.4806906,0.017771742,11972.28695,52.04,0.974050903
205,21.42003918,0.406,2.022172536,460.0782314,0.073825503,16.75256852,-0.1700754,2000,0,127.5801728,3.022795369,279.0866709,1060.214091,0.573186991,0,14.66629563,10596.215,2.239413106,-78.12,10.56912752,0.286,1.529411765,0.75,100,35.49913163,0.429,0.105387425,13.23345048,-1.927596612,0.29,0.247,0.005532693,6.403162544,0.764705882,0,0.205599728,388.2474924,0.418877773,-1.080042445,42.84007835,41.81319288,3.7486,0,21.42003918,-75.14982489,1423.448545,0.063777406,29491.64352,52.04,0.963787827
206,0,1.045,1.768324594,2041.71151,0.038975501,16.58111082,0.075254584,2000,0,121.6932192,2.659195867,394.6614601,2222.2271,0.195,0,0,12791.974,1.802227409,-29.76,11.69487751,0.201,1.333333333,1.4375,50,16.94227496,0.289,0.146726026,12.65955984,-1.849294283,0.512,0.277,0.012430822,6.027417231,0.833333333,0,0.203505544,0,0.411111959,-0.582960009,106.7159426,12.84164325,-0.2488,0,0,0,198.7989747,0.043137008,21137.03079,40.46,0.959041392
207,0,1.045,1.768324594,786.4039371,0.052247874,16.62509059,-0.148962952,2000,0,112.3240353,2.547399546,343.2948871,1002.270992,0.195,0,0,11646.809,1.802227409,-76.16,10.71931956,0.312,1.333333333,1.4375,50,16.98937927,0.178,0.000705614,12.6511005,-1.849294283,0.512,0.188,0.007283387,6.257409654,0.833333333,0,0.237355186,242.6546827,0.418877773,-1.026334435,701.3353194,12.84164325,-0.2488,0,0,-51.98059137,1426.74459,0.043137008,29187.86335,40.46,0.953276337
208,0,1.01,1.698723971,2006.358632,0.073529412,16.58118996,0.059563359,2000,0,14.26166309,6.203327383,452.4750071,2164.150417,0.09375,0,12.82800842,12725.492,1.647180149,-18.14,15.09276018,0.099,1.4,0,50,33.11475309,0.198,0.002079779,13.56924806,-1.847796256,0.5,0.47,0.016609674,8.763727308,1,0.198,0.312826144,28.63546794,0.406842703,-0.491296233,86.39238112,6.420821623,-0.6389,0,0,0,207.6002056,0.045238237,18783.92166,40.46,0.948412966
209,0,0.955,1.768324594,2041.71151,0.038975501,16.58111082,0.075254584,2000,0,121.6932192,2.659195867,394.6614601,2222.2271,0.195,0,0,12791.974,1.802227409,-29.76,11.69487751,0.196,1.333333333,1.4375,50,16.94227496,0.314,0.146726026,12.65955984,-1.849294283,0.487,0.277,0.012430822,6.027417231,0.833333333,0,0.203505544,0,0.411111959,-0.582960009,106.7159426,12.84164325,-0.2488,0,0,0,198.7989747,0.043137008,21137.03079,40.46,0.930949031
210,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.15,1.533333333,0,50,33.1147576,0.04,0.048002476,14.62069612,-2.476188415,0.5,0.411,0.005561095,8.763763776,1,0.31,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,0.929418926
211,0,1,1.768324594,786.4039371,0.052247874,16.62509059,-0.148962952,2000,0,112.3240353,2.547399546,343.2948871,1002.270992,0.195,0,0,11646.809,1.802227409,-76.16,10.71931956,0.309,1.333333333,1.4375,50,16.98937927,0.191,0.000705614,12.6511005,-1.849294283,0.5,0.187,0.007283387,6.257409654,0.833333333,0,0.237355186,242.6546827,0.418877773,-1.026334435,701.3353194,12.84164325,-0.2488,0,0,-51.98059137,1426.74459,0.043137008,29187.86335,40.46,0.922725458
212,37.69829882,1.05,2.667006858,978.7001108,0.121100917,16.56312202,-0.147085242,1000,37.62962948,1.871023897,2.830675997,295.3577947,1468.052721,0.012792895,14.4889841,-1.035434146,7778.927,2.508194186,-16.6,20.64220183,0.256,2.764705882,2.976466364,500,16.7531142,0.232,0.025413294,14.09479678,-2.433209011,0.512,0.426,0.011635187,6.088049116,1.352941176,0,0.164824464,24.30408043,0.406960971,-1.267487002,129.2574845,0,-1.7204,6,37.69829882,5.427140929,261.2923855,0.236147693,12892.10962,87.07,0.897627091
213,12.79718382,2.4,2.001708055,1005.760716,0.141491396,16.56292422,0.060610271,1000,11.49902367,23.09994324,5.763082643,259.8503584,1235.710636,0.096558727,4.992404733,1.553302627,7466.477,2.255274107,-18.46,17.23135755,0.294,2.444444444,1.661052532,50,16.74174314,0,0.005451605,13.62153978,-1.863663749,0.706,0.348,0.011086294,5.8735893,1.055555556,0,0.292507057,97.35834012,0.412451955,-0.614086243,105.8827824,48.02802097,2.857,0,12.79718382,1.85956991,215.5811779,0.160627946,13409.21696,62.05,0.891537458
214,0,1.01,1.698723971,2006.358632,0.072480181,16.58118996,0.059563359,2000,11.49902367,12.8979743,3.00130319,452.4750071,2164.150417,0.09375,0,12.57947783,12677.357,1.647180149,-19.04,15.09173273,0.099,1.4,0,50,16.93589877,0.198,0.002083283,13.56721101,-1.847796256,0.5,0.456,0.021596922,5.933840559,1,0.198,0.312853541,55.57860853,0.406842703,-0.491303605,86.39238112,6.420821623,-0.6389,0,0,1.138247018,205.571069,0.045238237,18744.88906,40.46,0.878521796
215,0,1.012,1.698723971,2006.358632,0.073529412,16.58118996,0.059563359,2000,0,14.26166309,6.203327383,452.4750071,2164.150417,0.09375,0,12.82800842,12725.492,1.647180149,-18.14,15.09276018,0.123,1.4,0,50,33.11475309,0.185,0.002079779,13.56924806,-1.847796256,0.5,0.41,0.016609674,8.763727308,1,0.185,0.312826144,28.63546794,0.406842703,-0.491296233,86.39238112,6.420821623,-0.6389,0,0,0,207.6002056,0.045238237,18783.92166,40.46,0.875061263
216,0,0.001,1.768324594,786.4039371,0.054711246,16.76624652,0.047261521,2000,0,117.8423482,2.606470194,279.0866709,1644.353154,0.195,0,0,9324.914,1.802227409,-57.01,10.76291793,0.476,1.333333333,1.4375,100,17.01125956,0,0.097452326,12.64242427,-1.849294283,0.001,0,0.009560247,6.048924909,0.833333333,0,0.229214567,194.1237462,0.507756147,-0.755355489,701.3353194,12.84164325,-0.2488,0,0,0,742.238128,0.043137008,20839.2473,40.46,0.872738827
217,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.18,1.533333333,0,50,33.1147576,0.05,0.048002476,14.62069612,-2.476188415,0.5,0.361,0.005561095,8.763763776,1,0.27,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,0.86923172
218,24.60161992,0.92,1.92259588,991.5411214,0.114398422,16.56292422,0.060075093,1000,26.42752786,9.654188422,2.747146823,259.8503584,1163.920062,0.075555556,4.983978521,1.178796296,7258.261,1.975790282,-15.98,17.39250493,0.2083,2,0,100,16.73398997,0.3125,0.005101812,13.39215605,-1.933210919,0.4792,0.419,0.021597089,5.762695697,1.1,0,0.337935316,36.39820241,0.407237848,-0.567624246,103.0641267,12.13273414,0.0662,0,24.60161992,0,214.812714,0.085261019,11967.47572,53.35,0.86332286
219,0,1,2.043233864,1074.108593,0.179347826,16.56282524,-0.14480084,1000,25.06724215,123.8701573,2.654105956,202.0368114,1287.967886,0.06000189,4.794537184,2.554258984,7801.48,1.991367908,-29.08,11.57065217,0.25,2.833333333,1.038673821,100,32.16653059,0.025,0.052251759,13.63948581,-2.187983653,0.5,0.41,0.009560173,7.988703302,1.666666667,0.225,0.207245135,55.45467375,0.411546909,-0.84262869,93.50217866,6.9237372,-0.80468,0,19.31773032,0.79764739,234.5002776,0.277448476,17110.24079,92,0.857332496
220,0,1.004,1.749268792,1278.875459,0.058419244,16.6695234,-0.118149552,2000,63.55424176,118.2326052,8.623181787,264.584608,1546.159553,0.65462963,0,10.20231481,12566.715,2.142830747,-29.56,18.30126002,0.238,1.5,0,50,33.1170345,0.26,0.022208265,13.05652094,-1.931371518,0.5,0.248,0.007283329,8.766792464,1,0,0.261778271,48.71402996,0.411465376,-0.615390192,2184.351373,0,0.2002,0,0,1.115130126,203.94329,0.049827896,25270.08773,52.04,0.850646235
221,13.21376393,0.96,1.846568421,2496.711636,0.039402174,16.69028074,-0.124030566,3700,89.98176962,-3.725168189,8.364518678,115.5747892,1580.244518,0.225292895,0,0,20893.7,2.183066881,-145.13,16.97961957,0.245,1.5,0,40,33.11719356,0.013,0.049379106,13.95438905,-1.854617759,0.49,0.158,0.006713662,8.768642555,0.875,0.252,0.407078292,0,0.407205166,-1.333054257,3512.952234,0,0.3524,0,13.21376393,6.964195791,736.3151075,0.052959576,52984.75573,40.46,0.846955325
222,13.21376393,1,1.575298676,719.5623413,0.073011734,16.6093616,-0.928278089,2000,46.06179708,0,-0.808962409,462.2991569,1637.309514,0.125,0,0,10978.677,1.392607251,-53.25,10.96219035,0.25,1.25,2.21863485,50,32.23980468,0,0.002495676,13.27788698,-1.84530091,0.5,0.166,0.006713662,7.852750123,1,0.25,4.290279338,0,0.414391281,-4.701930806,566.542833,0,-1.029,0,36.4214036,-28.70585497,1178.713368,0.06622664,21452.92357,40.46,0.84509804
223,13.21376393,0.654,1.846568421,2496.711636,0.039402174,16.69028074,-0.124030566,3700,89.98176962,-3.725168189,8.364518678,115.5747892,1580.244518,0.225292895,0,0,20893.7,2.183066881,-145.13,16.97961957,0.245,1.5,0,40,33.11719356,0.265,0.049379106,13.95438905,-1.854617759,0.49,0.185,0.006713662,8.768642555,0.875,0.239,0.407078292,0,0.407205166,-1.333054257,3512.952234,0,0.3524,0,13.21376393,6.964195791,736.3151075,0.052959576,52984.75573,40.46,0.844477176
224,0,1,1.768324594,1017.968649,0.088176353,16.56292422,0.059563359,1000,0,-0.736931531,2.747455566,259.8503584,1165.33788,0.195,0,0,7160.197,1.802227409,-14.28,17.49498998,0.17,1.333333333,1.4375,500,16.73274915,0.33,0.004678577,13.1373368,-1.849294283,0.5,0.453,0.019858198,5.759128723,0.833333333,0,0.404431996,0,0.406842703,-0.492712372,106.7159426,12.84164325,-0.2488,0,0,0,204.2650797,0.043137008,11188.54992,40.46,0.833147112
225,0,1.077,1.698723971,2006.358632,0.073529412,16.58118996,0.059563359,2000,0,14.26166309,6.203327383,452.4750071,2164.150417,0.09375,0,12.82800842,12725.492,1.647180149,-18.14,15.09276018,0.143,1.4,0,50,33.11475309,0.161,0.002079779,13.56924806,-1.847796256,0.5,0.364,0.016609674,8.763727308,1,0.161,0.312826144,28.63546794,0.406842703,-0.491296233,86.39238112,6.420821623,-0.6389,0,0,0,207.6002056,0.045238237,18783.92166,40.46,0.821513528
226,39.64129179,1,2.202402924,1985.082083,0.064755839,16.58146243,0.06527858,2000,26.42752786,14.43078353,8.403779854,487.9824433,2489.808667,0.11205755,0,1.612946061,13497.338,2.453008159,-22.16,15.96390658,0.25,1.357142857,-1.755018849,500,16.97231195,0.25,0.002471011,13.246435,-2.151421214,0.5,0.315,0.014414966,5.922046221,0.714285714,0,0.168181663,48.53093655,0.406937688,-1.142826302,133.1434704,35.39237126,0.5734,0,39.64129179,9.257694403,203.0089279,0.165321463,20166.41233,139.84,0.800717078
227,39.64129179,1,2.202402924,1985.082083,0.064755839,16.58146243,0.06527858,2000,26.42752786,14.43078353,8.403779854,487.9824433,2489.808667,0.11205755,0,1.612946061,13497.338,2.453008159,-22.16,15.96390658,0.25,1.357142857,-1.755018849,500,16.97231195,0.25,0.002471011,13.246435,-2.151421214,0.5,0.315,0.014414966,5.922046221,0.714285714,0,0.168181663,48.53093655,0.406937688,-1.142826302,133.1434704,35.39237126,0.5734,0,39.64129179,9.257694403,203.0089279,0.165321463,20166.41233,139.84,0.797959644
228,0,1,1.768324594,2041.71151,0.038975501,16.58111082,0.075254584,2000,0,121.6932192,2.659195867,394.6614601,2222.2271,0.195,0,0,12791.974,1.802227409,-29.76,11.69487751,0.309,1.333333333,1.4375,50,16.94227496,0.191,0.146726026,12.65955984,-1.849294283,0.5,0.187,0.012430822,6.027417231,0.833333333,0,0.203505544,0,0.411111959,-0.582960009,106.7159426,12.84164325,-0.2488,0,0,0,198.7989747,0.043137008,21137.03079,40.46,0.7930916
229,0,1,1.768324594,686.3344576,0.157281553,16.62864282,-0.11635367,2000,63.55424176,-2.156747809,2.71031598,204.6946225,883.6412949,0.195,4.794537184,6.092594482,7418.969,1.802227409,-16.2,23.08543689,0.25,1.333333333,0.313935185,100,16.85048435,0.25,0.003288869,13.73281199,-1.849294283,0.5,0.235,0.021268238,5.879350986,0.833333333,0,0.46315663,41.5424232,0.407196152,-0.650829228,1114.462351,12.84164325,-0.2488,0,0,-0.058638828,230.6644675,0.043137008,14626.88738,40.46,0.771587481
230,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.15,1.533333333,0,50,33.1147576,0,0.048002476,14.62069612,-2.476188415,0.5,0.41,0.005561095,8.763763776,1,0.35,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,0.770852012
231,39.64129179,1,2.202402924,1985.082083,0.064755839,16.58146243,0.06527858,2000,26.42752786,14.43078353,8.403779854,487.9824433,2489.808667,0.11205755,0,1.612946061,13497.338,2.453008159,-22.16,15.96390658,0.25,1.357142857,-1.755018849,500,16.97231195,0.25,0.002471011,13.246435,-2.151421214,0.5,0.315,0.014414966,5.922046221,0.714285714,0,0.168181663,48.53093655,0.406937688,-1.142826302,133.1434704,35.39237126,0.5734,0,39.64129179,9.257694403,203.0089279,0.165321463,20166.41233,139.84,0.766412847
232,0,1.017,1.698723971,2006.358632,0.073529412,16.58118996,0.059563359,2000,0,14.26166309,6.203327383,452.4750071,2164.150417,0.09375,0,12.82800842,12725.492,1.647180149,-18.14,15.09276018,0.164,1.4,0,50,33.11475309,0.164,0.002079779,13.56924806,-1.847796256,0.5,0.334,0.016609674,8.763727308,1,0.164,0.312826144,28.63546794,0.406842703,-0.491296233,86.39238112,6.420821623,-0.6389,0,0,0,207.6002056,0.045238237,18783.92166,40.46,0.759667845
233,13.21376393,0.5,1.963122938,2068.139038,0.052516411,16.58111082,0.075254584,2000,75.85310305,135.4500991,2.659056343,394.6614601,2232.942016,0.012177816,0,0,13008.166,2.184535702,-32.12,11.67396061,0.33,1.857142857,0,100,16.95571348,0.33,0.009481554,12.75422186,-2.032241786,0.33,0.183,0.012430822,6.035073206,0.928571429,0,0.183897044,48.53093655,0.411237875,-0.625910881,80.28841473,12.13273414,0.4288,0,13.21376393,2.107512324,199.1292354,0.12261467,22541.69613,58.92,0.755874856
234,0,0.995,1.749268792,1278.875459,0.058419244,16.6695234,-0.118149552,2000,63.55424176,118.2326052,8.623181787,264.584608,1546.159553,0.65462963,0,10.20231481,12566.715,2.142830747,-29.56,18.30126002,0.192,1.5,0,50,33.1170345,0.31,0.022208265,13.05652094,-1.931371518,0.5,0.298,0.007283329,8.766792464,1,0,0.261778271,48.71402996,0.411465376,-0.615390192,2184.351373,0,0.2002,0,0,1.115130126,203.94329,0.049827896,25270.08773,52.04,0.742725131
235,0,0.955,1.768324594,2041.71151,0.038975501,16.58111082,0.075254584,2000,0,121.6932192,2.659195867,394.6614601,2222.2271,0.195,0,0,12791.974,1.802227409,-29.76,11.69487751,0.304,1.333333333,1.4375,50,16.94227496,0.206,0.146726026,12.65955984,-1.849294283,0.487,0.188,0.012430822,6.027417231,0.833333333,0,0.203505544,0,0.411111959,-0.582960009,106.7159426,12.84164325,-0.2488,0,0,0,198.7989747,0.043137008,21137.03079,40.46,0.738780558
236,0,1,1.955122043,683.6921454,0.175238095,16.62864282,-0.116353669,1000,63.55424176,12.90413561,2.960983736,204.6946225,919.0336661,0.815958023,4.794537184,6.092594482,7540.159,2.109394655,-17.76,22.85904762,0.25,1.1875,0.313935185,100,16.84466151,0.063,0.002570822,13.73361088,-1.926381819,0.5,0.393,0.023338773,5.917920491,0.5625,0.188,0.391661475,48.59009518,0.407196152,-0.650792856,1094.138789,48.2340145,2.6362,0,0,-0.058599103,231.7393758,0.031367601,15448.18231,52.04,0.736396502
237,13.21376393,0.96,1.846568421,2496.711636,0.039402174,16.69028074,-0.124030566,3700,89.98176962,-3.725168189,8.364518678,115.5747892,1580.244518,0.225292895,0,0,20893.7,2.183066881,-145.13,16.97961957,0.245,1.5,0,40,33.11719356,0.04,0.049379106,13.95438905,-1.854617759,0.49,0.158,0.006713662,8.768642555,0.875,0.226,0.407078292,0,0.407205166,-1.333054257,3512.952234,0,0.3524,0,13.21376393,6.964195791,736.3151075,0.052959576,52984.75573,40.46,0.733999287
238,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.14,1.533333333,0,50,33.1147576,0,0.048002476,14.62069612,-2.476188415,0.5,0.429,0.005561095,8.763763776,1,0.36,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,0.72427587
239,0,1,1.968512798,960.3259734,0.095764273,16.56312202,0.076093357,1000,0,33.92706799,9.916716146,295.3577947,1552.962554,0.79336543,0,12.82800842,7795.257,2.37019386,-16,18.65561694,0.3,1.1875,0,100,33.11698049,0.2,0.077566089,13.23005494,-1.821265805,0.5,0.376,0.011086205,8.766794459,0.5625,0,0.178048945,57.27093587,0.406842028,-0.313593821,66.06881965,48.53093655,3.6504,0,0,10.99149239,207.1109945,0.031428487,12736.76593,52.04,0.698970004
240,11.42337001,1,1.937313944,1018.464388,0.10805501,16.56292422,0.060610271,1000,0,-0.875980729,2.747073556,259.8503584,1167.349542,0.409722222,0,1.06537037,7296.355,1.873887988,-15.6,17.33202358,0.25,1.666666667,0.409722222,100,16.73545106,0.25,0.005033396,13.18280532,-1.993819371,0.5,0.365,0.015272463,6.032804107,1.111111111,0,0.408464113,0,0.408646384,-0.566239457,80.28841473,13.8474744,1.0767,0,11.42337001,0,222.3832872,0.05966748,11791.50732,65.18,0.691965103
241,0,1.05,2.243363862,970.060696,0.107003891,16.56200168,-0.193608712,860,11.8778279,136.9453685,2.653685209,189.1951682,1197.886982,0.773148148,0,5.082236801,7269.726,1.92609871,-27.95,11.57003891,0.244,1.714285714,0.931394558,100,32.16781172,0.146,0.195653735,13.07860436,-2.33292816,0.512,0.469,0.009560196,7.981818666,1.571428571,0.098,0.20290089,72.79640482,0.41490287,-2.706000403,80.28841473,0,-1.2282,0,11.8778279,-2.673976808,212.2836746,0.363190711,15558.86401,77.76,0.627365857
242,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.16,1.533333333,0,50,33.1147576,0,0.048002476,14.62069612,-2.476188415,0.5,0.392,0.005561095,8.763763776,1,0.34,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,0.62324929
243,12.20793278,1,2.09961594,1058.243019,0.159090909,16.56292422,0.034547759,1000,12.20793278,7.244557161,5.841749382,259.8503584,1236.558283,0.330457294,0,1.992409121,7560.334,1.977052471,-15.17012987,17.92424242,0.2,1.733333333,5.54979652,100,16.75644616,0.1,0.004834581,13.78512949,-2.373548992,0.5,0.489,0.016357008,6.637235085,0.933333333,0.2,0.31372701,0,0.493727488,-0.494758406,118.9238754,47.4531528,0.0017,2,25.4216967,0,210.5177781,0.063856462,12661.88405,46.94,0.62324929
244,77.44359219,1,1.980943528,588.1974781,0.148026316,16.58747469,-0.009526898,200,141.9219227,146.7106845,2.612972591,22.25380597,431.5674161,0.015599948,0,1.426065889,4214.624,2.22670576,-30,11.04605263,0.3,1.117647059,0,30,16.69781167,0.2,0.029424386,12.5419502,-2.114073802,0.5,0.786,0.009560247,5.950304211,0.441176471,0,0.223773674,291.1856193,0.411196728,-0.628741722,406.9545302,48.53093655,2.9106,0,77.44359219,2.551583905,197.3912248,0.119075575,11557.43818,120.56,0.609594409
245,26.42752786,1,2.037145106,1049.526589,0.187145558,16.56292422,0.035101421,1000,18.75268918,-1.91486632,2.996164352,259.8503584,1180.191186,0.103872591,10.11132579,-0.862735611,7581.747,1.973729915,-16.94,17.44234405,0.25,1.428571429,3.273028399,100,16.73315295,0.125,0.00781633,14.01850113,-2.259339348,0.5,0.427,0.021268218,5.877165402,0.785714286,0.125,0.381237785,20.89514638,0.406931968,-1.427577537,111.6898267,13.8474744,0.3501,0,18.75268918,0.110612133,252.2796727,0.061443089,12912.34002,70.5,0.608526034
246,13.21376393,0.5,1.963122938,2068.139038,0.050328228,16.58111082,0.075254584,2000,75.85310305,135.4694375,2.659054712,394.6614601,2220.809282,0.012177816,0,0,13008.166,2.184535702,-32.12,11.67396061,0.33,1.857142857,0,100,16.95576139,0.33,0.011651606,12.75423159,-2.032241786,0.33,0.183,0.012430822,6.035122728,0.928571429,0,0.184029026,48.53093655,0.411237875,-0.62591163,80.28841473,12.13273414,0.4288,0,13.21376393,2.009448931,199.2598934,0.12261467,22161.19613,58.92,0.602059991
247,0,1,2.043233864,2007.710851,0.078409091,16.58118996,0.059563359,2000,0,-1.429282965,2.751114824,452.4750071,2122.543218,0.06000189,0,0,12647.284,1.991367908,-18.4,15.1125,0.25,2.833333333,1.4375,50,16.93984886,0.188,0.002094167,13.59849394,-2.187983653,0.5,0.217,0.021268238,5.893985108,1.666666667,0.063,0.343082256,6.9237372,0.406854106,-0.604588944,100.1090606,6.9237372,-0.80468,0,0,-0.01542031,225.9614079,0.277448476,18718.38197,92,0.57054294
248,0,1,2.043233864,2007.710851,0.078409091,16.58118996,0.059563359,2000,0,-1.429282965,2.751114824,452.4750071,2122.543218,0.06000189,0,0,12647.284,1.991367908,-18.4,15.1125,0.25,2.833333333,1.4375,50,16.93984886,0.1875,0.002094167,13.59849394,-2.187983653,0.5,0.217,0.021268238,5.893985108,1.666666667,0.0625,0.343082256,6.9237372,0.406854106,-0.604588944,100.1090606,6.9237372,-0.80468,0,0,-0.01542031,225.9614079,0.277448476,18718.38197,92,0.568201724
